CustomerID,PrimaryCountry,Recency,Frequency,Monetary,LastPurchaseDate
15208.0,United Kingdom,1,5,870.12,2011-12-08 17:24:00
15210.0,United Kingdom,225,1,331.18,2011-04-28 16:11:00
15211.0,United Kingdom,60,2,894.4100000000001,2011-10-10 13:31:00
15212.0,United Kingdom,241,1,101.8,2011-04-12 13:45:00
15213.0,United Kingdom,319,2,328.35,2011-01-25 12:21:00
15214.0,United Kingdom,2,8,1661.44,2011-12-08 12:07:00
15215.0,United Kingdom,47,3,734.94,2011-10-24 11:41:00
15216.0,United Kingdom,88,1,96.6,2011-09-13 11:41:00
15218.0,United Kingdom,11,11,5756.89,2011-11-29 11:48:00
15219.0,United Kingdom,176,1,305.75,2011-06-16 16:57:00
15220.0,United Kingdom,52,6,1778.96,2011-10-19 12:39:00
15221.0,United Kingdom,366,1,403.25,2010-12-08 13:08:00
15222.0,United Kingdom,319,1,585.0,2011-01-25 08:03:00
15223.0,United Kingdom,226,2,755.75,2011-04-28 11:31:00
15224.0,United Kingdom,358,2,322.08,2010-12-16 15:02:00
15225.0,United Kingdom,234,1,409.40000000000003,2011-04-19 14:51:00
15226.0,United Kingdom,311,1,154.41,2011-02-02 11:41:00
15227.0,United Kingdom,37,5,1219.4,2011-11-03 11:59:00
15228.0,United Kingdom,66,4,3386.71,2011-10-04 13:56:00
15230.0,United Kingdom,239,2,429.6,2011-04-14 14:39:00
15232.0,United Kingdom,113,2,612.06,2011-08-18 16:27:00
15234.0,United Kingdom,277,1,197.0,2011-03-08 08:53:00
15235.0,United Kingdom,218,12,2247.51,2011-05-06 09:44:00
15236.0,United Kingdom,299,1,321.05,2011-02-14 10:52:00
15237.0,United Kingdom,2,4,1412.32,2011-12-08 09:46:00
15238.0,United Kingdom,29,3,1071.99,2011-11-10 14:28:00
15239.0,United Kingdom,10,2,780.59,2011-11-29 14:14:00
15240.0,United Kingdom,45,5,1706.57,2011-10-26 09:50:00
15241.0,United Kingdom,67,8,1756.44,2011-10-04 09:05:00
15243.0,United Kingdom,74,1,316.68,2011-09-26 14:12:00
15244.0,United Kingdom,65,2,631.57,2011-10-05 13:19:00
15245.0,United Kingdom,134,3,2515.84,2011-07-28 18:56:00
15246.0,United Kingdom,238,2,514.15,2011-04-15 14:45:00
15247.0,United Kingdom,122,1,356.0,2011-08-09 12:52:00
15249.0,United Kingdom,32,13,6688.46,2011-11-08 11:45:00
15251.0,United Kingdom,9,11,10484.99,2011-11-30 15:02:00
15252.0,United Kingdom,36,2,740.78,2011-11-03 13:30:00
15253.0,United Kingdom,16,5,918.2,2011-11-23 16:22:00
15254.0,United Kingdom,127,1,300.36,2011-08-04 15:04:00
15255.0,United Kingdom,67,1,890.85,2011-10-04 12:43:00
15256.0,United Kingdom,149,1,98.45,2011-07-14 11:47:00
15257.0,United Kingdom,283,1,317.15,2011-03-01 12:58:00
15258.0,United Kingdom,169,2,623.16,2011-06-24 12:30:00
15260.0,United Kingdom,100,7,1810.77,2011-08-31 13:55:00
15261.0,United Kingdom,135,1,254.82,2011-07-27 15:20:00
15262.0,United Kingdom,324,1,178.95000000000002,2011-01-20 12:16:00
15263.0,United Kingdom,107,1,156.51,2011-08-25 10:26:00
15264.0,United Kingdom,64,1,393.74,2011-10-06 13:49:00
15265.0,United Kingdom,151,2,1506.1200000000001,2011-07-11 14:46:00
15266.0,United Kingdom,338,1,119.3,2011-01-05 13:40:00
15267.0,United Kingdom,22,5,1717.36,2011-11-17 15:59:00
15269.0,United Kingdom,24,1,408.8,2011-11-16 09:32:00
15270.0,United Kingdom,16,7,2379.49,2011-11-24 09:24:00
15271.0,United Kingdom,7,15,2507.07,2011-12-02 14:11:00
15272.0,United Kingdom,57,2,721.94,2011-10-13 12:59:00
15274.0,United Kingdom,4,2,716.57,2011-12-05 16:57:00
15275.0,United Kingdom,38,1,615.14,2011-11-02 11:20:00
15276.0,United Kingdom,66,1,135.31,2011-10-04 16:39:00
15277.0,United Kingdom,47,1,255.89999999999998,2011-10-24 10:08:00
15279.0,United Kingdom,355,1,290.51,2010-12-20 10:48:00
15280.0,United Kingdom,172,1,113.12,2011-06-20 17:14:00
15281.0,United Kingdom,59,9,2332.15,2011-10-12 09:10:00
15286.0,United Kingdom,50,1,240.55,2011-10-21 11:08:00
15287.0,United Kingdom,22,2,486.69,2011-11-17 15:34:00
15288.0,United Kingdom,43,5,2306.52,2011-10-27 16:58:00
15289.0,United Kingdom,29,3,939.78,2011-11-10 13:49:00
15290.0,United Kingdom,5,18,7943.22,2011-12-05 11:39:00
15291.0,United Kingdom,26,15,4668.3,2011-11-14 11:02:00
15292.0,United Kingdom,201,1,180.94,2011-05-22 15:00:00
15296.0,United Kingdom,51,6,3672.86,2011-10-20 11:47:00
15297.0,United Kingdom,10,3,641.94,2011-11-29 16:32:00
15298.0,United Kingdom,2,12,4799.9,2011-12-07 17:17:00
15299.0,United Kingdom,67,7,4507.01,2011-10-03 14:19:00
15300.0,United Kingdom,64,1,496.44,2011-10-06 17:08:00
15301.0,United Kingdom,51,12,5070.35,2011-10-20 09:57:00
15303.0,United Kingdom,290,1,574.02,2011-02-22 13:59:00
15304.0,United Kingdom,61,8,694.4,2011-10-10 10:23:00
15306.0,United Kingdom,64,3,1174.3500000000001,2011-10-06 12:56:00
15307.0,United Kingdom,96,1,205.3,2011-09-05 11:38:00
15308.0,United Kingdom,274,1,310.47,2011-03-10 13:08:00
15311.0,United Kingdom,1,91,60767.9,2011-12-09 12:00:00
15312.0,United Kingdom,75,4,924.85,2011-09-25 13:10:00
15313.0,United Kingdom,110,1,52.0,2011-08-21 16:02:00
15314.0,United Kingdom,199,1,327.97,2011-05-24 14:39:00
15315.0,United Kingdom,64,2,570.5,2011-10-06 12:51:00
15316.0,United Kingdom,327,1,165.0,2011-01-17 11:34:00
15318.0,United Kingdom,4,1,312.62,2011-12-06 11:30:00
15319.0,United Kingdom,284,1,204.5,2011-03-01 12:48:00
15320.0,United Kingdom,44,1,267.13,2011-10-26 13:27:00
15321.0,United Kingdom,71,3,2748.31,2011-09-30 09:40:00
15322.0,United Kingdom,86,1,679.68,2011-09-15 09:34:00
15325.0,United Kingdom,104,1,162.29,2011-08-28 11:55:00
15326.0,United Kingdom,334,1,311.71,2011-01-10 11:38:00
15327.0,United Kingdom,53,1,208.75,2011-10-18 11:55:00
15329.0,United Kingdom,39,3,1049.7,2011-10-31 15:36:00
15330.0,United Kingdom,32,2,714.9599999999999,2011-11-07 17:50:00
15332.0,Lithuania,366,4,1661.06,2010-12-08 14:43:00
15333.0,United Kingdom,208,1,1028.56,2011-05-15 13:27:00
15334.0,United Kingdom,157,3,351.67,2011-07-06 11:22:00
15335.0,United Kingdom,54,1,173.97,2011-10-17 12:50:00
15339.0,United Kingdom,66,2,574.07,2011-10-04 12:51:00
15341.0,United Kingdom,81,1,2020.52,2011-09-20 09:40:00
15342.0,United Kingdom,130,1,406.09000000000003,2011-08-02 10:19:00
15343.0,United Kingdom,87,1,364.5,2011-09-13 13:55:00
15344.0,United Kingdom,1,3,563.94,2011-12-09 10:45:00
15345.0,United Kingdom,46,1,393.54,2011-10-25 11:28:00
15346.0,United Kingdom,333,1,252.42000000000002,2011-01-11 11:18:00
15347.0,United Kingdom,366,1,201.60000000000002,2010-12-08 15:25:00
15348.0,United Kingdom,72,1,158.04,2011-09-28 13:17:00
15349.0,United Kingdom,158,2,473.81,2011-07-04 16:06:00
15350.0,United Kingdom,373,1,115.65,2010-12-01 13:33:00
15351.0,United Kingdom,12,7,1960.11,2011-11-27 12:52:00
15353.0,United Kingdom,255,2,777.02,2011-03-30 12:15:00
15355.0,United Kingdom,29,2,277.05,2011-11-10 13:44:00
15356.0,United Kingdom,31,10,2766.5,2011-11-08 13:11:00
15358.0,United Kingdom,5,22,8347.2,2011-12-05 09:04:00
15360.0,United Kingdom,40,1,427.93,2011-10-31 09:35:00
15361.0,United Kingdom,362,1,418.92,2010-12-13 09:52:00
15363.0,United Kingdom,373,1,326.0,2010-12-02 12:28:00
15364.0,United Kingdom,96,2,913.19,2011-09-05 09:46:00
15365.0,United Kingdom,26,7,2314.32,2011-11-14 08:29:00
15366.0,United Kingdom,75,2,602.51,2011-09-25 15:01:00
15367.0,United Kingdom,57,4,1877.5900000000001,2011-10-13 14:13:00
15368.0,United Kingdom,21,1,446.94000000000005,2011-11-18 14:42:00
15370.0,United Kingdom,41,7,2386.05,2011-10-30 10:58:00
15372.0,United Kingdom,137,1,2007.4,2011-07-25 16:39:00
15373.0,United Kingdom,8,12,2415.91,2011-12-01 15:05:00
15374.0,United Kingdom,129,1,168.0,2011-08-03 09:59:00
15376.0,United Kingdom,40,3,1233.3600000000001,2011-10-30 15:04:00
15379.0,United Kingdom,169,7,3703.29,2011-06-23 13:13:00
15380.0,United Kingdom,9,5,1690.26,2011-12-01 12:13:00
15381.0,United Kingdom,214,2,596.85,2011-05-10 11:55:00
15382.0,United Kingdom,15,6,5955.71,2011-11-25 10:58:00
15384.0,United Kingdom,170,2,642.41,2011-06-23 10:57:00
15385.0,United Kingdom,40,1,316.88,2011-10-30 15:11:00
15386.0,United Kingdom,186,1,394.14,2011-06-06 13:47:00
15388.0,Canada,270,1,140.54,2011-03-14 13:53:00
15389.0,United Kingdom,172,1,500.0,2011-06-20 16:18:00
15392.0,United Kingdom,5,4,1535.53,2011-12-05 11:01:00
15393.0,United Kingdom,16,2,231.86,2011-11-23 16:48:00
15394.0,United Kingdom,10,4,2183.54,2011-11-30 11:49:00
15395.0,United Kingdom,326,1,107.45,2011-01-18 12:40:00
15396.0,United Kingdom,113,1,288.18,2011-08-19 10:56:00
15397.0,United Kingdom,290,1,94.0,2011-02-23 09:25:00
15398.0,United Kingdom,16,2,1345.53,2011-11-23 16:47:00
15399.0,United Kingdom,1,3,815.77,2011-12-08 13:04:00
15400.0,United Kingdom,92,5,716.2,2011-09-08 13:57:00
15402.0,United Kingdom,149,2,626.77,2011-07-14 12:17:00
15405.0,United Kingdom,189,1,349.1,2011-06-03 14:44:00
15406.0,United Kingdom,31,2,510.71000000000004,2011-11-08 13:22:00
15407.0,United Kingdom,34,4,1056.44,2011-11-06 11:55:00
15408.0,United Kingdom,264,1,267.18,2011-03-20 15:02:00
15410.0,United Kingdom,84,8,3450.84,2011-09-16 14:47:00
15411.0,United Kingdom,26,4,1358.88,2011-11-13 15:19:00
15412.0,United Kingdom,171,1,190.53,2011-06-21 15:24:00
15414.0,United Kingdom,10,3,774.9000000000001,2011-11-30 09:50:00
15415.0,United Kingdom,313,1,572.8100000000001,2011-01-30 14:13:00
15416.0,United Kingdom,65,4,3984.32,2011-10-06 09:38:00
15417.0,United Kingdom,85,1,508.8,2011-09-15 15:26:00
15419.0,United Kingdom,25,1,135.86,2011-11-15 09:23:00
15421.0,United Kingdom,59,4,950.36,2011-10-12 09:20:00
15422.0,United Kingdom,323,2,97.7,2011-01-20 16:17:00
15423.0,United Kingdom,38,1,43.5,2011-11-01 14:01:00
15424.0,United Kingdom,254,2,383.34,2011-03-30 13:02:00
15426.0,United Kingdom,19,5,1447.39,2011-11-20 15:36:00
15427.0,United Kingdom,33,3,1483.14,2011-11-06 14:29:00
15428.0,United Kingdom,15,1,93.78,2011-11-24 16:54:00
15429.0,United Kingdom,27,2,397.35,2011-11-13 12:28:00
15432.0,United Kingdom,23,1,171.19000000000003,2011-11-16 16:30:00
15433.0,United Kingdom,214,2,533.3,2011-05-10 10:45:00
15434.0,United Kingdom,8,5,1041.48,2011-12-01 13:33:00
15435.0,United Kingdom,22,1,149.29,2011-11-17 16:39:00
15436.0,United Kingdom,12,3,1122.53,2011-11-27 16:05:00
15437.0,United Kingdom,262,1,200.16,2011-03-22 13:11:00
15438.0,United Kingdom,131,1,156.57999999999998,2011-07-31 14:19:00
15440.0,United Kingdom,55,3,383.68,2011-10-16 12:16:00
15442.0,United Kingdom,249,1,594.0,2011-04-05 12:24:00
15443.0,United Kingdom,2,7,3236.91,2011-12-08 10:40:00
15444.0,United Kingdom,9,2,1418.26,2011-11-30 17:37:00
15445.0,United Kingdom,264,1,113.5,2011-03-20 15:06:00
15447.0,United Kingdom,331,1,155.17000000000002,2011-01-13 11:26:00
15448.0,United Kingdom,313,1,494.64,2011-01-31 10:42:00
15449.0,United Kingdom,26,3,974.52,2011-11-13 15:02:00
15450.0,United Kingdom,30,1,429.84,2011-11-09 17:11:00
15452.0,United Kingdom,30,3,538.73,2011-11-10 12:13:00
15453.0,United Kingdom,2,7,1388.37,2011-12-08 10:59:00
15454.0,United Kingdom,362,1,179.1,2010-12-12 14:21:00
15456.0,United Kingdom,283,3,447.22,2011-03-01 13:51:00
15457.0,United Kingdom,262,1,237.07,2011-03-22 15:31:00
15458.0,United Kingdom,25,1,161.64,2011-11-14 13:08:00
15460.0,United Kingdom,354,1,216.76,2010-12-20 16:08:00
15462.0,United Kingdom,94,3,234.6,2011-09-06 13:11:00
15463.0,United Kingdom,29,1,126.14,2011-11-10 12:57:00
15464.0,United Kingdom,338,1,1048.85,2011-01-05 15:56:00
15465.0,United Kingdom,20,18,7354.62,2011-11-20 10:11:00
15466.0,United Kingdom,85,1,334.53,2011-09-15 14:08:00
15467.0,United Kingdom,9,3,524.88,2011-11-30 14:17:00
15468.0,United Kingdom,51,2,467.51,2011-10-19 13:49:00
15469.0,United Kingdom,50,2,538.55,2011-10-20 16:21:00
15471.0,United Kingdom,2,1,469.48,2011-12-07 14:12:00
15472.0,United Kingdom,113,1,371.56,2011-08-18 15:17:00
15473.0,United Kingdom,14,7,1771.2,2011-11-25 15:15:00
15475.0,United Kingdom,77,1,454.11,2011-09-23 15:20:00
15478.0,United Kingdom,40,2,1441.42,2011-10-30 14:19:00
15480.0,Malta,116,1,905.5,2011-08-15 14:32:00
15482.0,United Kingdom,16,12,11054.96,2011-11-24 10:46:00
15483.0,United Kingdom,161,4,233.81,2011-07-01 13:07:00
15484.0,United Kingdom,1,4,3594.31,2011-12-08 15:03:00
15485.0,United Kingdom,30,3,2575.0,2011-11-09 14:31:00
15488.0,United Kingdom,93,1,91.32000000000001,2011-09-08 10:11:00
15489.0,United Kingdom,23,3,1134.28,2011-11-17 08:53:00
15491.0,United Kingdom,95,6,3100.09,2011-09-05 15:56:00
15492.0,United Kingdom,28,2,659.46,2011-11-11 14:53:00
15493.0,United Kingdom,33,5,2001.8,2011-11-07 12:04:00
15494.0,United Kingdom,21,2,1299.23,2011-11-18 14:51:00
15497.0,United Kingdom,18,2,1262.2,2011-11-22 11:51:00
15498.0,United Kingdom,3,27,13316.4,2011-12-07 12:48:00
15500.0,United Kingdom,8,4,1131.56,2011-12-01 13:47:00
15502.0,United Kingdom,16,12,10384.93,2011-11-24 12:48:00
15503.0,United Kingdom,363,1,147.09,2010-12-12 10:57:00
15504.0,United Kingdom,81,1,52.83,2011-09-19 13:45:00
15505.0,United Kingdom,53,5,3610.96,2011-10-18 07:56:00
15506.0,United Kingdom,23,3,979.26,2011-11-17 12:11:00
15507.0,United Kingdom,172,1,492.36,2011-06-21 11:19:00
15508.0,United Kingdom,189,6,1000.27,2011-06-03 15:43:00
15510.0,United Kingdom,331,1,250.0,2011-01-13 12:10:00
15511.0,United Kingdom,12,5,909.23,2011-11-28 09:43:00
15512.0,United Kingdom,156,2,121.0,2011-07-07 10:20:00
15513.0,United Kingdom,33,19,14758.22,2011-11-06 14:36:00
15514.0,United Kingdom,12,11,4139.46,2011-11-27 14:40:00
15516.0,United Kingdom,45,3,62.43,2011-10-26 10:51:00
15517.0,United Kingdom,233,1,267.03,2011-04-20 14:02:00
15518.0,United Kingdom,64,8,1942.45,2011-10-06 13:05:00
15520.0,United Kingdom,2,1,343.5,2011-12-08 10:58:00
15521.0,United Kingdom,40,8,3000.2,2011-10-30 13:42:00
15522.0,United Kingdom,33,2,398.84,2011-11-07 11:26:00
15523.0,United Kingdom,84,1,412.01000000000005,2011-09-16 16:29:00
15524.0,United Kingdom,25,1,440.0,2011-11-15 12:09:00
15525.0,United Kingdom,2,3,825.92,2011-12-07 14:43:00
15526.0,United Kingdom,33,2,148.44,2011-11-06 15:04:00
15527.0,United Kingdom,19,8,2429.78,2011-11-21 12:17:00
15528.0,United Kingdom,254,1,229.33,2011-03-30 16:14:00
15529.0,United Kingdom,23,11,3995.23,2011-11-17 11:29:00
15530.0,United Kingdom,22,4,1502.3500000000001,2011-11-18 12:25:00
15531.0,United Kingdom,8,2,2007.44,2011-12-01 18:43:00
15532.0,United Kingdom,25,4,1580.93,2011-11-14 14:51:00
15533.0,United Kingdom,19,3,807.57,2011-11-20 15:35:00
15535.0,United Kingdom,173,4,536.4,2011-06-19 16:02:00
15537.0,United Kingdom,163,1,110.92,2011-06-29 13:10:00
15539.0,United Kingdom,7,1,538.46,2011-12-02 13:36:00
15540.0,United Kingdom,11,1,213.3,2011-11-28 13:51:00
15541.0,United Kingdom,114,1,85.13000000000001,2011-08-17 14:58:00
15543.0,United Kingdom,288,1,127.86,2011-02-24 15:26:00
15544.0,United Kingdom,9,9,3546.71,2011-11-30 16:43:00
15545.0,United Kingdom,54,2,292.71999999999997,2011-10-16 13:24:00
15547.0,United Kingdom,7,14,4954.84,2011-12-02 12:52:00
15549.0,United Kingdom,77,3,1693.26,2011-09-23 16:22:00
15550.0,United Kingdom,4,4,575.63,2011-12-05 15:38:00
15551.0,United Kingdom,37,1,436.06,2011-11-03 12:37:00
15552.0,United Kingdom,217,1,90.12,2011-05-06 14:47:00
15553.0,United Kingdom,60,1,437.23,2011-10-10 14:02:00
15554.0,United Kingdom,278,1,217.2,2011-03-07 09:00:00
15555.0,United Kingdom,12,16,4805.17,2011-11-27 16:19:00
15556.0,United Kingdom,24,1,279.77,2011-11-15 16:08:00
15557.0,United Kingdom,29,1,473.65000000000003,2011-11-11 12:46:00
15561.0,United Kingdom,12,4,800.5899999999999,2011-11-28 11:07:00
15562.0,United Kingdom,352,1,134.55,2010-12-23 09:55:00
15563.0,United Kingdom,22,4,1400.44,2011-11-17 14:50:00
15565.0,United Kingdom,50,2,173.16000000000003,2011-10-20 14:33:00
15567.0,United Kingdom,19,1,186.01,2011-11-21 10:48:00
15568.0,United Kingdom,3,3,758.29,2011-12-07 11:27:00
15569.0,United Kingdom,104,5,1375.71,2011-08-28 10:15:00
15570.0,United Kingdom,7,12,4165.52,2011-12-02 14:47:00
15571.0,United Kingdom,12,4,650.4300000000001,2011-11-28 10:02:00
15572.0,United Kingdom,5,7,2552.86,2011-12-05 10:09:00
15573.0,United Kingdom,32,2,607.45,2011-11-08 11:38:00
15574.0,United Kingdom,178,4,702.25,2011-06-15 12:01:00
15576.0,United Kingdom,38,1,940.67,2011-11-02 12:03:00
15577.0,United Kingdom,151,3,258.88,2011-07-11 17:03:00
15578.0,United Kingdom,162,1,127.1,2011-06-30 13:03:00
15579.0,United Kingdom,69,2,348.6,2011-10-02 12:45:00
15581.0,United Kingdom,121,13,3679.9700000000003,2011-08-11 09:38:00
15582.0,United Kingdom,25,3,682.9100000000001,2011-11-15 09:55:00
15584.0,United Kingdom,24,4,725.11,2011-11-16 10:55:00
15585.0,United Kingdom,177,1,455.3,2011-06-16 08:38:00
15587.0,United Kingdom,50,4,913.68,2011-10-20 13:37:00
15589.0,United Kingdom,256,3,478.53,2011-03-29 09:54:00
15592.0,United Kingdom,47,1,388.58,2011-10-24 08:59:00
15593.0,United Kingdom,71,1,199.8,2011-09-30 11:46:00
15594.0,United Kingdom,16,5,1771.78,2011-11-24 08:53:00
15596.0,United Kingdom,101,5,1406.59,2011-08-31 10:55:00
15597.0,United Kingdom,35,1,324.57,2011-11-04 13:26:00
15598.0,United Kingdom,53,1,240.68,2011-10-17 16:04:00
15599.0,United Kingdom,27,2,761.74,2011-11-13 11:44:00
15601.0,United Kingdom,11,14,6776.56,2011-11-28 15:15:00
15602.0,United Kingdom,8,9,1297.8700000000001,2011-12-01 14:14:00
15603.0,United Kingdom,79,1,48.480000000000004,2011-09-22 10:04:00
15604.0,United Kingdom,52,1,216.39000000000001,2011-10-18 14:47:00
15605.0,United Kingdom,36,5,1198.23,2011-11-03 14:17:00
15606.0,United Kingdom,61,9,2920.16,2011-10-09 15:47:00
15607.0,United Kingdom,337,1,104.76,2011-01-07 12:44:00
15608.0,United Kingdom,28,4,1093.68,2011-11-11 13:20:00
15609.0,United Kingdom,184,1,298.48,2011-06-08 13:00:00
15610.0,United Kingdom,52,1,112.46000000000001,2011-10-19 10:36:00
15611.0,United Kingdom,10,13,1591.45,2011-11-30 12:36:00
15612.0,United Kingdom,36,2,195.15,2011-11-03 14:52:00
15615.0,United Kingdom,10,23,10399.74,2011-11-29 14:42:00
15618.0,United Kingdom,33,4,776.851,2011-11-07 08:34:00
15619.0,United Kingdom,11,1,336.4,2011-11-29 08:14:00
15620.0,United Kingdom,57,3,1553.18,2011-10-14 12:41:00
15621.0,United Kingdom,4,4,1293.03,2011-12-05 14:01:00
15622.0,United Kingdom,43,9,3709.56,2011-10-27 16:44:00
15623.0,United Kingdom,141,1,301.03000000000003,2011-07-21 17:26:00
15624.0,United Kingdom,117,4,588.13,2011-08-15 11:38:00
15625.0,United Kingdom,104,4,1534.26,2011-08-28 10:21:00
15626.0,United Kingdom,75,2,675.8,2011-09-26 10:03:00
15628.0,United Kingdom,5,9,2870.2400000000002,2011-12-05 10:24:00
15630.0,United Kingdom,45,2,1186.35,2011-10-25 15:36:00
15632.0,United Kingdom,16,8,3285.31,2011-11-24 09:51:00
15634.0,United Kingdom,17,1,243.55,2011-11-22 16:28:00
15636.0,United Kingdom,90,2,724.76,2011-09-11 11:17:00
15637.0,United Kingdom,53,1,223.36,2011-10-18 08:28:00
15639.0,United Kingdom,134,1,425.32,2011-07-28 14:30:00
15640.0,United Kingdom,4,15,12515.66,2011-12-05 14:35:00
15641.0,United Kingdom,105,4,1887.2,2011-08-26 14:04:00
15643.0,United Kingdom,192,3,664.0,2011-06-01 07:38:00
15644.0,United Kingdom,166,4,813.0,2011-06-26 14:54:00
15645.0,United Kingdom,19,1,612.01,2011-11-21 11:55:00
15646.0,United Kingdom,158,3,447.64000000000004,2011-07-05 09:53:00
15648.0,United Kingdom,204,2,657.35,2011-05-19 15:53:00
15649.0,United Kingdom,336,2,816.0,2011-01-07 13:34:00
15651.0,United Kingdom,37,3,646.3,2011-11-03 08:41:00
15652.0,United Kingdom,91,1,337.74,2011-09-09 14:22:00
15653.0,United Kingdom,93,2,877.44,2011-09-08 10:49:00
15654.0,United Kingdom,9,2,922.53,2011-11-30 13:08:00
15655.0,United Kingdom,243,1,560.6700000000001,2011-04-10 15:25:00
15656.0,United Kingdom,45,4,748.5,2011-10-25 14:56:00
15657.0,United Kingdom,23,1,30.0,2011-11-17 12:19:00
15658.0,United Kingdom,190,5,1024.1000000000001,2011-06-02 15:22:00
15659.0,United Kingdom,44,1,306.45,2011-10-27 09:23:00
15660.0,United Kingdom,25,9,1600.86,2011-11-14 16:58:00
15661.0,United Kingdom,317,2,309.8,2011-01-26 13:56:00
15663.0,United Kingdom,106,1,138.14,2011-08-25 15:50:00
15664.0,United Kingdom,51,1,386.43,2011-10-20 10:57:00
15665.0,United Kingdom,168,2,2242.01,2011-06-24 14:57:00
15667.0,United Kingdom,40,1,301.32000000000005,2011-10-31 10:56:00
15668.0,United Kingdom,218,1,76.32000000000001,2011-05-06 10:39:00
15669.0,United Kingdom,40,4,684.34,2011-10-30 16:03:00
15670.0,United Kingdom,297,1,173.05,2011-02-16 10:50:00
15671.0,United Kingdom,19,7,2657.13,2011-11-21 12:43:00
15673.0,United Kingdom,88,4,2881.02,2011-09-12 16:12:00
15674.0,United Kingdom,73,5,2446.6,2011-09-27 15:17:00
15675.0,United Kingdom,81,3,323.69,2011-09-19 13:48:00
15676.0,United Kingdom,19,3,3435.76,2011-11-21 12:40:00
15677.0,United Kingdom,49,1,657.23,2011-10-21 15:36:00
15678.0,United Kingdom,53,1,352.7,2011-10-18 09:25:00
15679.0,United Kingdom,24,4,781.28,2011-11-15 16:19:00
15680.0,United Kingdom,9,3,1333.68,2011-11-30 13:46:00
15681.0,United Kingdom,25,5,1426.16,2011-11-14 16:30:00
15683.0,United Kingdom,117,1,193.75,2011-08-14 12:56:00
15687.0,United Kingdom,9,9,2993.1,2011-12-01 08:33:00
15689.0,United Kingdom,120,2,254.1,2011-08-12 09:37:00
15690.0,United Kingdom,4,2,239.76,2011-12-05 15:59:00
15691.0,United Kingdom,252,1,136.8,2011-04-01 15:13:00
15692.0,United Kingdom,28,1,191.04,2011-11-11 14:12:00
15694.0,United Kingdom,1,14,6479.4,2011-12-09 09:44:00
15695.0,United Kingdom,267,2,409.98,2011-03-18 08:32:00
15696.0,United Kingdom,33,8,2736.46,2011-11-06 14:02:00
15699.0,United Kingdom,18,1,309.65,2011-11-22 08:26:00
15700.0,United Kingdom,172,2,696.68,2011-06-20 16:53:00
15701.0,United Kingdom,2,4,1542.14,2011-12-07 14:39:00
15703.0,United Kingdom,265,1,211.5,2011-03-20 10:51:00
15704.0,United Kingdom,140,4,2293.62,2011-07-22 13:35:00
15705.0,United Kingdom,201,1,143.1,2011-05-22 15:37:00
15706.0,United Kingdom,64,4,1060.56,2011-10-07 10:09:00
15707.0,United Kingdom,35,4,945.58,2011-11-04 14:35:00
15708.0,United Kingdom,41,7,3364.2400000000002,2011-10-30 10:54:00
15709.0,United Kingdom,284,1,133.25,2011-03-01 10:38:00
15712.0,United Kingdom,9,5,1072.3600000000001,2011-11-30 14:09:00
15713.0,United Kingdom,143,2,356.7,2011-07-19 13:34:00
15714.0,United Kingdom,12,2,330.88,2011-11-28 11:26:00
15716.0,United Kingdom,146,4,1118.81,2011-07-17 11:59:00
15717.0,United Kingdom,234,1,150.3,2011-04-19 13:21:00
15719.0,United Kingdom,33,13,5045.61,2011-11-07 12:29:00
15720.0,United Kingdom,24,1,598.73,2011-11-15 14:48:00
15721.0,United Kingdom,12,1,507.08000000000004,2011-11-28 12:14:00
15722.0,United Kingdom,36,5,2222.56,2011-11-04 11:43:00
15723.0,United Kingdom,365,1,203.10000000000002,2010-12-10 11:12:00
15724.0,United Kingdom,201,2,218.25,2011-05-22 14:40:00
15725.0,United Kingdom,15,1,415.25,2011-11-24 14:51:00
15727.0,United Kingdom,17,7,5178.96,2011-11-23 12:36:00
15729.0,United Kingdom,213,1,85.0,2011-05-11 12:36:00
15730.0,United Kingdom,66,3,1120.88,2011-10-05 12:31:00
15732.0,United Kingdom,212,2,294.12,2011-05-11 14:24:00
15733.0,United Kingdom,283,1,162.3,2011-03-02 09:05:00
15734.0,United Kingdom,115,2,1339.45,2011-08-17 10:50:00
15737.0,United Kingdom,15,8,1205.1200000000001,2011-11-25 11:21:00
15738.0,United Kingdom,19,16,4812.42,2011-11-21 08:26:00
15739.0,United Kingdom,66,1,449.12,2011-10-04 13:42:00
15740.0,United Kingdom,49,1,154.88,2011-10-21 14:29:00
15743.0,United Kingdom,16,4,784.46,2011-11-23 17:19:00
15744.0,United Kingdom,78,1,34.8,2011-09-23 09:52:00
15745.0,United Kingdom,19,4,1094.5900000000001,2011-11-20 13:45:00
15746.0,United Kingdom,134,1,196.88,2011-07-28 15:21:00
15747.0,United Kingdom,13,3,974.04,2011-11-27 12:26:00
15748.0,United Kingdom,40,1,149.31,2011-10-30 12:51:00
15749.0,United Kingdom,235,3,44534.3,2011-04-18 13:20:00
15750.0,United Kingdom,3,8,2465.48,2011-12-07 12:34:00
15752.0,United Kingdom,40,7,2637.38,2011-10-31 11:37:00
15753.0,United Kingdom,305,1,79.2,2011-02-08 12:41:00
15754.0,United Kingdom,51,3,458.57,2011-10-19 14:40:00
15755.0,United Kingdom,10,6,2364.25,2011-11-29 14:57:00
15756.0,United Kingdom,61,4,532.96,2011-10-09 13:30:00
